username;lotacao;tipoconta;valormi;dc;contacontabil
user2873;UNID-003;Resultado;63624.84;d;36500066
user0802;UNID-058;Resultado;63624.84;c;39461316
user2694;UNID-060;Resultado;2954.14;d;33188081
user1565;UNID-093;Outras;2954.14;c;94368494
user1063;UNID-111;Despesa;1649.77;d;87683276
user1274;UNID-114;Passivo;1649.77;c;20917125
user1519;UNID-078;Ativo;1843.67;d;14571739
user0632;UNID-033;Passivo;1843.67;c;23665893
user2863;UNID-065;Ativo;15142.28;d;10311991
user2114;UNID-056;Outras;15142.28;c;96406638
user1901;UNID-071;Resultado;24187.09;d;35422932
user0271;UNID-072;Passivo;24187.09;c;23035547
user1149;UNID-018;Receita;39402.46;d;71683496
user2406;UNID-086;Resultado;39402.46;c;39057648
user0315;UNID-082;Receita;6943.63;d;77389350
user2809;UNID-082;Outras;6943.63;c;98602351
user2489;UNID-068;Ativo;38419.73;d;17404337
user0366;UNID-045;Passivo;38419.73;c;25755208
user2945;UNID-084;Ativo;25734.97;d;17872270
user2531;UNID-063;Despesa;25734.97;c;81501860
user1326;UNID-013;Passivo;6514.80;d;29596766
user2681;UNID-053;Passivo;6514.80;c;23139108
user0311;UNID-078;Despesa;24548.39;d;84811456
user0409;UNID-083;Despesa;24548.39;c;82301204
user0540;UNID-074;Despesa;4924.71;d;88087335
user2025;UNID-006;Ativo;4924.71;c;17174988
user0997;UNID-085;Despesa;6259.23;d;81148924
user0534;UNID-040;Resultado;6259.23;c;34396457
user1650;UNID-045;Resultado;29047.91;d;32444660
user0916;UNID-020;Ativo;29047.91;c;10278745
user1209;UNID-115;Ativo;11081.18;d;17896300
user2691;UNID-025;Despesa;11081.18;c;89291221
user2103;UNID-079;Ativo;3519.46;d;11292691
user1173;UNID-097;Outras;3519.46;c;96844365
user2091;UNID-012;Resultado;115.65;d;34539908
user1374;UNID-101;Passivo;115.65;c;20663797
user0157;UNID-080;Passivo;50715.82;d;29610336
user2054;UNID-094;Ativo;50715.82;c;10681780
user0567;UNID-068;Despesa;6967.98;d;88634311
user2188;UNID-080;Receita;6967.98;c;74426000
user2598;UNID-107;Resultado;7438.97;d;37192745
user1537;UNID-118;Outras;7438.97;c;91395648
user0240;UNID-033;Despesa;16815.37;d;85406528
user0339;UNID-064;Resultado;16815.37;c;34575173
user2289;UNID-110;Resultado;61571.64;d;38403364
user1713;UNID-067;Receita;61571.64;c;75288856
user2364;UNID-091;Despesa;27381.57;d;80303433
user0024;UNID-089;Passivo;27381.57;c;26407921
user0072;UNID-061;Passivo;52642.40;d;26070183
user0001;UNID-039;Outras;52642.40;c;94906879
user1986;UNID-096;Despesa;20874.07;d;82415288
user0816;UNID-014;Ativo;20874.07;c;12944852
user2740;UNID-015;Ativo;7802.05;d;15626938
user2195;UNID-062;Passivo;7802.05;c;27080530
user2933;UNID-021;Despesa;43531.15;d;85688132
user2788;UNID-098;Outras;43531.15;c;96980455
user2425;UNID-017;Resultado;25946.96;d;31212786
user1978;UNID-096;Despesa;25946.96;c;80655451
user1796;UNID-007;Resultado;11693.94;d;35575262
user2013;UNID-070;Despesa;11693.94;c;87676738
user2988;UNID-022;Despesa;31177.13;d;80067857
user0047;UNID-103;Ativo;31177.13;c;10880879
user1666;UNID-065;Despesa;58062.90;d;84587079
user2503;UNID-077;Despesa;58062.90;c;88036567
user0421;UNID-023;Despesa;21284.68;d;83359121
user2087;UNID-052;Resultado;21284.68;c;37244733
user1925;UNID-083;Outras;25755.50;d;98944839
user2217;UNID-120;Receita;25755.50;c;75971382
user2035;UNID-049;Outras;11141.57;d;94861179
user2955;UNID-063;Outras;11141.57;c;95744444
user2027;UNID-017;Outras;5539.83;d;98857031
user1545;UNID-081;Resultado;5539.83;c;30688309
user2894;UNID-065;Passivo;706.17;d;24650029
user2532;UNID-070;Resultado;706.17;c;31651903
user1170;UNID-053;Ativo;21152.93;d;10771258
user0363;UNID-001;Outras;21152.93;c;90119973
user0756;UNID-017;Despesa;1007.85;d;80368823
user0557;UNID-091;Passivo;1007.85;c;20495641
user2014;UNID-094;Ativo;5498.28;d;18112624
user2766;UNID-028;Despesa;5498.28;c;80865739
user0383;UNID-011;Receita;20965.55;d;76663343
user1621;UNID-111;Despesa;20965.55;c;84460925
user1598;UNID-063;Outras;22535.38;d;93049508
user1979;UNID-012;Receita;22535.38;c;72702947
user1509;UNID-111;Ativo;21067.90;d;11363864
user2185;UNID-018;Ativo;21067.90;c;15199815
user2700;UNID-062;Despesa;50210.51;d;82751595
user0824;UNID-105;Despesa;50210.51;c;89741370
user0674;UNID-070;Passivo;11236.46;d;20107183
user1115;UNID-046;Outras;11236.46;c;90523502
user1405;UNID-081;Ativo;21835.85;d;12217076
user0073;UNID-066;Ativo;21835.85;c;10842904
user2187;UNID-002;Ativo;20192.83;d;10031183
user1807;UNID-020;Outras;20192.83;c;92141435
user2151;UNID-026;Resultado;45589.80;d;34106385
user2205;UNID-079;Resultado;45589.80;c;30527763
user2886;UNID-105;Ativo;576.74;d;17756748
user2583;UNID-082;Despesa;576.74;c;80968060
user0606;UNID-071;Ativo;3834.21;d;12198920
user0361;UNID-012;Resultado;3834.21;c;36521210
user0656;UNID-082;Receita;22601.28;d;72854028
user1185;UNID-011;Ativo;22601.28;c;15710720
user0578;UNID-026;Receita;40008.78;d;78255530
user1476;UNID-017;Despesa;40008.78;c;84644768
user0209;UNID-072;Ativo;28217.61;d;17892950
user1967;UNID-028;Resultado;28217.61;c;32308772
user1543;UNID-031;Outras;5204.17;d;98083313
user2208;UNID-041;Passivo;5204.17;c;24023555
user0441;UNID-012;Resultado;34037.66;d;34248389
user1011;UNID-001;Resultado;34037.66;c;30848086
user0153;UNID-080;Resultado;43239.01;d;39963566
user1170;UNID-109;Resultado;43239.01;c;30028213
user0863;UNID-058;Despesa;15370.14;d;88068585
user0886;UNID-084;Receita;15370.14;c;79015187
user2795;UNID-081;Passivo;24909.40;d;29098197
user0655;UNID-083;Passivo;24909.40;c;23356300
user0048;UNID-102;Receita;4777.49;d;70231801
user1686;UNID-005;Ativo;4777.49;c;15017020
user1496;UNID-100;Resultado;8955.05;d;31943395
user1627;UNID-087;Ativo;8955.05;c;13186457
user2921;UNID-096;Passivo;2549.03;d;27081892
user1337;UNID-061;Receita;2549.03;c;70361282
user2000;UNID-082;Despesa;43683.34;d;87028049
user0334;UNID-050;Despesa;43683.34;c;89598135
user0771;UNID-106;Receita;16669.75;d;71242676
user1458;UNID-040;Resultado;16669.75;c;31724067
user0128;UNID-120;Passivo;13523.72;d;25374943
user0713;UNID-068;Receita;13523.72;c;76120518
user0531;UNID-044;Passivo;35777.61;d;29197156
user1152;UNID-106;Resultado;35777.61;c;38394510
user2294;UNID-037;Ativo;34849.74;d;14552871
user0957;UNID-072;Receita;34849.74;c;74719182
user1263;UNID-004;Outras;12318.67;d;96034052
user1274;UNID-047;Despesa;12318.67;c;80091351
user0956;UNID-102;Ativo;14921.54;d;14008450
user2679;UNID-051;Despesa;14921.54;c;88993944
user0286;UNID-022;Despesa;7863.62;d;83584349
user1512;UNID-002;Resultado;7863.62;c;37509304
user0739;UNID-100;Despesa;27511.53;d;85027152
user0322;UNID-032;Receita;27511.53;c;78143424
user2147;UNID-089;Receita;22454.74;d;77463119
user1059;UNID-101;Resultado;22454.74;c;34870726
user1956;UNID-027;Passivo;5594.30;d;24197358
user1533;UNID-025;Despesa;5594.30;c;83745424
user2350;UNID-081;Resultado;10544.79;d;31042988
user1720;UNID-005;Resultado;10544.79;c;34442891
user1804;UNID-112;Despesa;45643.55;d;80372229
user0434;UNID-092;Despesa;45643.55;c;86005813
user2526;UNID-093;Resultado;19502.66;d;37270560
user0785;UNID-027;Outras;19502.66;c;91364102
user2358;UNID-088;Passivo;17519.98;d;21168450
user2504;UNID-036;Passivo;17519.98;c;28649101
user2368;UNID-014;Despesa;4494.39;d;81973825
user0432;UNID-098;Resultado;4494.39;c;38466398
user0533;UNID-087;Ativo;13496.87;d;12037319
user2726;UNID-107;Resultado;13496.87;c;30084601
user0364;UNID-111;Ativo;5450.31;d;15154000
user2254;UNID-085;Receita;5450.31;c;76926252
user1138;UNID-053;Outras;4313.12;d;98775705
user1463;UNID-053;Resultado;4313.12;c;36861783
user0352;UNID-036;Ativo;2496.14;d;18811294
user0904;UNID-108;Resultado;2496.14;c;39791562
user0864;UNID-099;Receita;35329.89;d;78594836
user0368;UNID-065;Receita;35329.89;c;76682178
user1990;UNID-074;Passivo;18688.59;d;26125692
user2598;UNID-048;Outras;18688.59;c;94246185
user0881;UNID-019;Ativo;21168.75;d;16476327
user2930;UNID-116;Resultado;21168.75;c;34444911
user1761;UNID-066;Ativo;52026.75;d;13741179
user0530;UNID-015;Outras;52026.75;c;99174479
user1893;UNID-089;Passivo;1385.75;d;22787981
user2171;UNID-073;Passivo;1385.75;c;26972178
user1141;UNID-076;Outras;10552.76;d;91093097
user2333;UNID-075;Resultado;10552.76;c;30898708
user1429;UNID-113;Ativo;18705.59;d;11222235
user2363;UNID-114;Passivo;18705.59;c;20500164
user2394;UNID-019;Outras;54150.78;d;97187277
user1161;UNID-120;Passivo;54150.78;c;27470818
user2872;UNID-018;Receita;27830.48;d;77446033
user0060;UNID-099;Receita;27830.48;c;75494457
user0651;UNID-114;Passivo;44844.02;d;26811353
user1448;UNID-099;Despesa;44844.02;c;81441883
user1543;UNID-030;Outras;20598.20;d;92671099
user1045;UNID-078;Passivo;20598.20;c;25510417
user0397;UNID-008;Outras;36259.56;d;94077911
user0382;UNID-073;Ativo;36259.56;c;17222229
user0318;UNID-070;Passivo;44636.03;d;27601699
user2823;UNID-002;Despesa;44636.03;c;86421456
user2640;UNID-118;Receita;56886.36;d;76551359
user1281;UNID-007;Receita;56886.36;c;78156711
user1033;UNID-005;Receita;12705.32;d;72883907
user0395;UNID-003;Despesa;12705.32;c;85468915
user2556;UNID-002;Ativo;34258.22;d;14292761
user0983;UNID-039;Outras;34258.22;c;96776725
user0856;UNID-078;Despesa;47429.04;d;88378368
user2064;UNID-083;Outras;47429.04;c;96363249
user2317;UNID-066;Passivo;25912.78;d;28010861
user0604;UNID-010;Outras;25912.78;c;98737586
user2757;UNID-113;Resultado;60023.72;d;38687710
user1634;UNID-048;Passivo;60023.72;c;21357527
user0455;UNID-018;Passivo;31359.00;d;22309949
user2247;UNID-059;Passivo;31359.00;c;20618057
user1493;UNID-112;Resultado;8160.24;d;34121174
user0186;UNID-034;Passivo;8160.24;c;22866961
user1166;UNID-052;Passivo;52874.52;d;24405163
user2115;UNID-091;Resultado;52874.52;c;35709752
user2004;UNID-051;Resultado;60991.73;d;33798967
user0088;UNID-015;Ativo;60991.73;c;19635385
user1464;UNID-114;Receita;57800.23;d;77199641
user0464;UNID-079;Resultado;57800.23;c;30321300
user1117;UNID-024;Resultado;24864.15;d;39234976
user2974;UNID-045;Receita;24864.15;c;70627146
user2069;UNID-085;Resultado;4223.96;d;30289631
user1060;UNID-002;Passivo;4223.96;c;29455662
user0991;UNID-009;Outras;28931.33;d;92528832
user0693;UNID-053;Ativo;28931.33;c;12122914
user2885;UNID-060;Despesa;15861.76;d;80585368
user0522;UNID-039;Resultado;15861.76;c;32902944
user0370;UNID-058;Passivo;16310.99;d;28118932
user1850;UNID-033;Despesa;16310.99;c;80279664
user2636;UNID-063;Resultado;25876.82;d;36053237
user1399;UNID-061;Ativo;25876.82;c;10787171
user0648;UNID-068;Ativo;22268.74;d;11883311
user0151;UNID-061;Ativo;22268.74;c;16589706
user1993;UNID-106;Despesa;31662.40;d;89775480
user1983;UNID-034;Despesa;31662.40;c;84623176
user2678;UNID-055;Outras;129.90;d;98567024
user1506;UNID-033;Receita;129.90;c;73022414
user1658;UNID-039;Receita;6900.26;d;71866405
user1317;UNID-059;Outras;6900.26;c;96134346
user1649;UNID-064;Despesa;26743.22;d;88025237
user1141;UNID-106;Passivo;26743.22;c;27289812
user0431;UNID-044;Passivo;12244.59;d;22388527
user2788;UNID-088;Receita;12244.59;c;74893880
user1109;UNID-087;Resultado;61653.63;d;39326003
user2545;UNID-005;Receita;61653.63;c;74667937
user1694;UNID-041;Despesa;18978.33;d;89038512
user0723;UNID-028;Passivo;18978.33;c;23785877
user1231;UNID-002;Resultado;13799.02;d;32836132
user1996;UNID-079;Receita;13799.02;c;76479860
user0893;UNID-084;Outras;20712.19;d;96004871
user0454;UNID-075;Passivo;20712.19;c;26326399
user1103;UNID-006;Despesa;34616.46;d;82185541
user2922;UNID-118;Resultado;34616.46;c;39355845
user0065;UNID-054;Outras;36978.16;d;97317738
user2271;UNID-107;Outras;36978.16;c;95549824
user0717;UNID-051;Ativo;5183.31;d;15108858
user1282;UNID-104;Outras;5183.31;c;95577759
user1926;UNID-084;Despesa;61633.83;d;85392867
user2979;UNID-032;Ativo;61633.83;c;10772877
user1214;UNID-019;Despesa;15204.96;d;83663354
user0946;UNID-059;Despesa;15204.96;c;84883701
user2916;UNID-061;Resultado;10953.47;d;38273638
user1585;UNID-012;Receita;10953.47;c;74845352
user0207;UNID-048;Resultado;32272.71;d;32487267
user0533;UNID-111;Ativo;32272.71;c;19094744
user1344;UNID-107;Despesa;37729.57;d;81417635
user2511;UNID-082;Passivo;37729.57;c;28096103
user2798;UNID-116;Despesa;30260.39;d;83919616
user1300;UNID-024;Passivo;30260.39;c;25113252
user0750;UNID-047;Passivo;19962.76;d;29252878
user1841;UNID-019;Receita;19962.76;c;71532459
user1846;UNID-047;Passivo;23084.48;d;26626439
user2131;UNID-039;Resultado;23084.48;c;36889054
user1509;UNID-072;Outras;41164.16;d;99367164
user1561;UNID-100;Ativo;41164.16;c;17748622
user2941;UNID-027;Ativo;33841.65;d;16861482
user0004;UNID-064;Outras;33841.65;c;92504437
user2795;UNID-056;Outras;37419.53;d;93791522
user0127;UNID-002;Outras;37419.53;c;96946454
user0977;UNID-077;Ativo;8269.19;d;11742253
user1644;UNID-030;Receita;8269.19;c;75795682
user1591;UNID-012;Passivo;12877.02;d;23022000
user1665;UNID-024;Outras;12877.02;c;98115465
user1776;UNID-110;Passivo;44320.51;d;27649431
user0920;UNID-095;Receita;44320.51;c;71621202
user2464;UNID-063;Ativo;4566.73;d;11383962
user1320;UNID-033;Despesa;4566.73;c;86553239
user2890;UNID-088;Receita;61099.14;d;76900939
user0890;UNID-023;Receita;61099.14;c;72591664
user1309;UNID-023;Resultado;16496.56;d;36084964
user0997;UNID-080;Despesa;16496.56;c;80194034
user2899;UNID-099;Ativo;24132.33;d;19492219
user0448;UNID-002;Outras;24132.33;c;98142585
user2359;UNID-018;Ativo;16905.43;d;11125659
user1928;UNID-049;Passivo;16905.43;c;27495750
user1860;UNID-009;Despesa;54781.83;d;88710954
user0462;UNID-051;Ativo;54781.83;c;11058398
user2221;UNID-031;Receita;12973.70;d;74412387
user1918;UNID-118;Despesa;12973.70;c;89583739
user2799;UNID-091;Ativo;29505.07;d;14161720
user2084;UNID-037;Outras;29505.07;c;92500304
user1719;UNID-108;Receita;10321.64;d;79949619
user1648;UNID-010;Receita;10321.64;c;76080104
user0007;UNID-111;Ativo;11570.47;d;14508386
user1956;UNID-057;Ativo;11570.47;c;14153219
user2071;UNID-007;Resultado;379.12;d;33573927
user0554;UNID-077;Receita;379.12;c;77732659
user2239;UNID-032;Receita;50261.01;d;72864343
user0404;UNID-013;Despesa;50261.01;c;81394638
user0725;UNID-107;Passivo;5757.19;d;22651884
user1819;UNID-049;Receita;5757.19;c;72140857
user0670;UNID-042;Resultado;823.08;d;35352748
user0598;UNID-017;Outras;823.08;c;94853315
user1451;UNID-059;Despesa;17923.94;d;84796866
user1677;UNID-029;Passivo;17923.94;c;23756359
user1866;UNID-072;Ativo;11925.99;d;12259387
user1601;UNID-040;Passivo;11925.99;c;29478403
user2854;UNID-077;Receita;30466.49;d;77927871
user0034;UNID-056;Receita;30466.49;c;72732006
user2352;UNID-065;Receita;763.54;d;75877644
user1664;UNID-082;Receita;763.54;c;74190486
user2529;UNID-093;Despesa;48854.30;d;88287120
user2215;UNID-116;Passivo;48854.30;c;20683315
user0115;UNID-070;Passivo;52669.56;d;28870333
user0881;UNID-103;Passivo;52669.56;c;22013223
user2528;UNID-113;Despesa;13032.31;d;84882760
user2780;UNID-100;Ativo;13032.31;c;19954672
user1373;UNID-120;Despesa;24031.36;d;83146593
user2466;UNID-095;Resultado;24031.36;c;31977732
user1481;UNID-114;Passivo;19512.79;d;29291277
user1633;UNID-014;Outras;19512.79;c;91992601
user0788;UNID-092;Outras;460.43;d;90246286
user2235;UNID-013;Resultado;460.43;c;36163209
user1961;UNID-088;Despesa;28864.30;d;84766832
user0610;UNID-005;Passivo;28864.30;c;29163945
user2443;UNID-109;Receita;21081.88;d;73947933
user0643;UNID-070;Outras;21081.88;c;96778801
user1539;UNID-079;Outras;22857.47;d;95431073
user0405;UNID-017;Outras;22857.47;c;95960840
user1379;UNID-055;Passivo;45499.91;d;26599859
user2356;UNID-020;Outras;45499.91;c;94543711
user1683;UNID-081;Outras;3275.00;d;99577960
user1996;UNID-087;Ativo;3275.00;c;13232202
user1549;UNID-003;Outras;62172.83;d;96876052
user0398;UNID-099;Outras;62172.83;c;95636784
user0946;UNID-040;Receita;21313.48;d;75734784
user2177;UNID-054;Despesa;21313.48;c;88829697
user0925;UNID-075;Despesa;19192.26;d;86632480
user2725;UNID-091;Outras;19192.26;c;99600544
user2803;UNID-092;Despesa;50347.27;d;80613411
user0348;UNID-038;Ativo;50347.27;c;14512859
user0273;UNID-034;Passivo;6137.57;d;25397002
user2708;UNID-066;Despesa;6137.57;c;84329629
user1050;UNID-120;Receita;50615.72;d;76609436
user1312;UNID-031;Receita;50615.72;c;79202168
user1836;UNID-018;Resultado;3392.31;d;36781554
user0086;UNID-088;Despesa;3392.31;c;88303723
user0056;UNID-043;Ativo;17105.03;d;14132203
user0667;UNID-094;Ativo;17105.03;c;17978180
user2712;UNID-041;Resultado;2186.33;d;36088111
user1617;UNID-012;Despesa;2186.33;c;86864868
user1505;UNID-036;Passivo;10740.90;d;26608423
user0403;UNID-073;Outras;10740.90;c;93973006
user2141;UNID-029;Ativo;27615.75;d;13612600
user2194;UNID-104;Outras;27615.75;c;91468000
user2858;UNID-073;Receita;22068.45;d;76238430
user0306;UNID-041;Resultado;22068.45;c;30968322
user2855;UNID-101;Outras;16300.40;d;93302080
user0457;UNID-087;Resultado;16300.40;c;39221810
user2405;UNID-072;Ativo;24881.31;d;11138619
user2116;UNID-085;Outras;24881.31;c;96751966
user1674;UNID-015;Outras;4720.98;d;93138975
user1632;UNID-039;Ativo;4720.98;c;14783209
user1874;UNID-058;Passivo;25516.40;d;24397087
user0345;UNID-052;Resultado;25516.40;c;30813019
user0674;UNID-035;Passivo;45305.78;d;29652103
user1676;UNID-081;Ativo;45305.78;c;19083332
user1119;UNID-109;Ativo;49111.22;d;18092252
user1285;UNID-027;Passivo;49111.22;c;25228737
user1833;UNID-083;Passivo;55722.88;d;29264516
user0145;UNID-010;Despesa;55722.88;c;81116175
user0766;UNID-072;Outras;28187.10;d;95215944
user2860;UNID-027;Passivo;28187.10;c;28075720
user1829;UNID-106;Receita;31197.21;d;71326890
user2238;UNID-112;Passivo;31197.21;c;20804346
user0849;UNID-056;Resultado;50691.11;d;36694222
user0986;UNID-111;Resultado;50691.11;c;36740184
user0081;UNID-053;Despesa;31615.46;d;87104777
user1079;UNID-017;Passivo;31615.46;c;26625769
user0759;UNID-017;Resultado;36062.19;d;32758909
user1138;UNID-006;Despesa;36062.19;c;83411943
user1846;UNID-041;Despesa;36238.07;d;89546253
user1970;UNID-054;Outras;36238.07;c;91337590
user2051;UNID-012;Receita;10595.85;d;76399632
user1569;UNID-083;Passivo;10595.85;c;25742805
user1298;UNID-099;Despesa;9548.78;d;83890972
user2558;UNID-005;Ativo;9548.78;c;18175387
user2642;UNID-024;Despesa;11712.55;d;89492404
user1788;UNID-117;Passivo;11712.55;c;25085346
user2348;UNID-120;Resultado;60293.05;d;39346773
user1694;UNID-020;Passivo;60293.05;c;27165338
user0530;UNID-045;Despesa;54489.26;d;87671433
user2004;UNID-041;Resultado;54489.26;c;32562692
user1733;UNID-017;Passivo;1371.90;d;21500427
user0837;UNID-087;Despesa;1371.90;c;89121935
user0327;UNID-056;Ativo;22927.19;d;15321089
user1152;UNID-031;Passivo;22927.19;c;23397220
user1791;UNID-073;Despesa;19926.08;d;82940968
user1448;UNID-055;Passivo;19926.08;c;25987753
user2074;UNID-108;Passivo;4553.99;d;21104444
user1207;UNID-021;Despesa;4553.99;c;83004523
user1471;UNID-024;Receita;10986.32;d;76443569
user2094;UNID-034;Despesa;10986.32;c;86446739
user1431;UNID-005;Despesa;47121.46;d;87673559
user0129;UNID-092;Passivo;47121.46;c;27275757
user0351;UNID-096;Despesa;31147.10;d;83670171
user2360;UNID-006;Despesa;31147.10;c;80725960
user0909;UNID-092;Passivo;16826.33;d;29693103
user0674;UNID-032;Passivo;16826.33;c;26580376
user0549;UNID-102;Ativo;2097.62;d;19134923
user0010;UNID-063;Passivo;2097.62;c;25671772
user2187;UNID-101;Despesa;56280.25;d;81045992
user2089;UNID-039;Passivo;56280.25;c;27004390
user1415;UNID-103;Resultado;38166.14;d;32707536
user0777;UNID-043;Receita;38166.14;c;77297677
user1218;UNID-015;Passivo;34670.99;d;27368383
user1573;UNID-058;Resultado;34670.99;c;37123298
user1820;UNID-063;Despesa;13065.25;d;82138921
user1816;UNID-043;Outras;13065.25;c;96393924
user0153;UNID-085;Receita;15576.37;d;78152824
user2139;UNID-029;Receita;15576.37;c;76334193
user0077;UNID-114;Outras;15986.08;d;96399954
user0015;UNID-101;Despesa;15986.08;c;83818612
user0325;UNID-083;Outras;24937.20;d;91808626
user0178;UNID-049;Resultado;24937.20;c;38522725
user1593;UNID-092;Passivo;25740.10;d;22684147
user2287;UNID-120;Receita;25740.10;c;79868688
user1223;UNID-091;Ativo;45476.66;d;13319094
user2363;UNID-095;Outras;45476.66;c;99990960
user0058;UNID-001;Outras;19785.84;d;98284063
user1826;UNID-118;Despesa;19785.84;c;88681946
user1627;UNID-086;Receita;505.11;d;76642215
user0132;UNID-083;Ativo;505.11;c;16440518
user2592;UNID-088;Receita;48024.89;d;74662804
user2836;UNID-063;Despesa;48024.89;c;80201212
user0206;UNID-082;Outras;38911.71;d;93120836
user1207;UNID-069;Resultado;38911.71;c;30092256
user0262;UNID-039;Passivo;14508.34;d;29632528
user2887;UNID-054;Resultado;14508.34;c;36326442
user2296;UNID-058;Passivo;35508.52;d;29101395
user1237;UNID-069;Despesa;35508.52;c;89931086
user1056;UNID-015;Outras;22817.69;d;94103574
user0086;UNID-053;Passivo;22817.69;c;27284761
